Voltaje (V);Etiqueta
1.569010989010989;ninguna
1.5802930402930402;ninguna
1.5601465201465199;ninguna
1.6109157509157508;ninguna
1.7043956043956043;ninguna
1.6117216117216118;ninguna
1.6125274725274723;ninguna
1.6109157509157508;ninguna
1.626227106227106;ninguna
1.6318681318681318;ninguna
1.627032967032967;ninguna
1.6358974358974359;ninguna
1.6552380952380952;ninguna
1.63025641025641;ninguna
1.6721611721611722;ninguna
1.7785347985347983;ninguna
1.8123809523809524;ninguna
1.8156043956043955;ninguna
1.88007326007326;ninguna
1.8228571428571427;ninguna
1.8284981684981685;ninguna
1.8309157509157508;ninguna
1.8147985347985347;ninguna
1.7898168498168496;ninguna
1.7736996336996336;ninguna
1.764029304029304;ninguna
1.7487179487179487;ninguna
1.7148717948717949;ninguna
1.6761904761904762;ninguna
1.6399267399267399;ninguna
1.6254212454212453;ninguna
1.6125274725274723;ninguna
1.5915750915750915;ninguna
1.5786813186813187;ninguna
1.585128205128205;ninguna
1.5738461538461537;ninguna
1.5512820512820513;ninguna
1.5142124542124542;ninguna
1.4932600732600732;ninguna
1.4827838827838828;ninguna
1.4803663003663001;ninguna
1.472307692307692;ninguna
1.4674725274725273;ninguna
1.4594139194139193;ninguna
1.4876190476190474;ninguna
1.4328205128205127;ninguna
1.419120879120879;ninguna
1.3957509157509156;ninguna
1.4030036630036629;ninguna
1.4062271062271061;ninguna
1.4054212454212454;ninguna
1.3965567765567766;ninguna
1.345787545787546;ninguna
1.3917216117216116;ninguna
1.3933333333333333;ninguna
1.3796336996336995;ninguna
1.3876923076923076;ninguna
1.34981684981685;ninguna
1.236996336996337;ninguna
1.2087912087912087;ninguna
1.1975091575091577;ninguna
1.1975091575091577;ninguna
1.2515018315018314;ninguna
1.236996336996337;ninguna
1.191868131868132;ninguna
1.203956043956044;ninguna
1.224908424908425;ninguna
1.2579487179487179;ninguna
1.2692307692307692;ninguna
1.2764835164835164;ninguna
1.3038827838827838;ninguna
1.353846153846154;ninguna
1.353040293040293;ninguna
1.3997802197802196;ninguna
1.4086446886446886;ninguna
1.4263736263736264;ninguna
1.4263736263736264;ninguna
1.431208791208791;ninguna
1.443296703296703;ninguna
1.4674725274725273;ninguna
1.5464468864468863;ninguna
1.527106227106227;ninguna
1.5351648351648353;ninguna
1.5448351648351648;ninguna
1.5488644688644688;ninguna
1.5520879120879119;ninguna
1.6076923076923078;ninguna
1.573040293040293;ninguna
1.585934065934066;ninguna
1.506959706959707;ninguna
1.6109157509157508;ninguna
1.6149450549450548;ninguna
1.6125274725274723;ninguna
1.6157509157509158;ninguna
1.5585347985347986;ninguna
1.623003663003663;ninguna
1.6463736263736264;ninguna
1.6375091575091574;ninguna
1.6423443223443221;ninguna
1.6584615384615384;ninguna
1.6882783882783883;ninguna
1.8397802197802198;ninguna
1.7986813186813186;ninguna
1.8164102564102564;ninguna
1.826080586080586;ninguna
1.8196336996336995;ninguna
1.8180219780219777;ninguna
1.8035164835164834;ninguna
1.8252747252747252;ninguna
1.7978754578754577;ninguna
1.772087912087912;ninguna
1.7664468864468863;ninguna
1.7575824175824175;ninguna
1.7366300366300367;ninguna
1.6906959706959706;ninguna
1.6592673992673992;ninguna
1.63025641025641;ninguna
1.6157509157509158;ninguna
1.606080586080586;ninguna
1.5915750915750915;ninguna
1.5802930402930402;ninguna
1.5359706959706958;ninguna
1.5649816849816849;ninguna
1.5383882783882783;ninguna
1.5013186813186812;ninguna
1.4884249084249084;ninguna
1.4827838827838828;ninguna
1.4787545787545788;ninguna
1.4706959706959708;ninguna
1.464249084249084;ninguna
1.452161172161172;ninguna
1.4416849816849817;ninguna
1.423956043956044;ninguna
1.4054212454212454;ninguna
1.4038095238095236;ninguna
1.4070329670329669;ninguna
1.4618315018315018;ninguna
1.3893040293040293;ninguna
1.394139194139194;ninguna
1.39010989010989;ninguna
1.3369230769230769;ninguna
1.382051282051282;ninguna
1.3683516483516482;ninguna
1.3546520146520145;ninguna
1.2845421245421245;ninguna
1.22007326007326;ninguna
1.2047619047619047;ninguna
1.1983150183150182;ninguna
1.1967032967032967;ninguna
1.195091575091575;ninguna
1.1862271062271061;ninguna
1.1942857142857142;ninguna
1.1475457875457875;ninguna
1.2571428571428571;ninguna
1.253113553113553;ninguna
1.2732600732600732;ninguna
1.2917948717948717;ninguna
1.3393406593406592;ninguna
1.3707692307692305;ninguna
1.3973626373626373;ninguna
1.4086446886446886;ninguna
1.423956043956044;ninguna
1.432014652014652;ninguna
1.4336263736263737;ninguna
1.44007326007326;ninguna
1.4586080586080585;ninguna
1.5343589743589743;ninguna
1.523076923076923;ninguna
1.5424175824175823;ninguna
1.6004395604395603;ninguna
1.5601465201465199;ninguna
1.5496703296703296;ninguna
1.5609523809523809;ninguna
1.5722344322344322;ninguna
1.5915750915750915;ninguna
1.6028571428571428;ninguna
1.6157509157509158;ninguna
1.5802930402930402;ninguna
1.6133333333333333;ninguna
1.6149450549450548;ninguna
1.6197802197802198;ninguna
1.626227106227106;ninguna
1.6342857142857141;ninguna
1.6358974358974359;ninguna
1.6391208791208791;ninguna
1.6624908424908424;ninguna
1.6737728937728937;ninguna
1.7293772893772892;ninguna
1.8035164835164834;ninguna
1.8180219780219777;ninguna
1.8349450549450548;ninguna
1.8293040293040292;ninguna
1.8607326007326006;ninguna
1.8268864468864467;ninguna
1.8196336996336995;ninguna
1.7978754578754577;ninguna
1.767252747252747;ninguna
1.726959706959707;ninguna
1.7535531135531133;ninguna
1.730989010989011;ninguna
1.6890842490842488;ninguna
1.6753846153846153;ninguna
1.6286446886446884;ninguna
1.6866666666666665;ninguna
1.6093040293040293;ninguna
1.5996336996336997;ninguna
1.589157509157509;ninguna
1.5013186813186812;ninguna
1.564175824175824;ninguna
1.5343589743589743;ninguna
1.5013186813186812;ninguna
1.4997069597069594;ninguna
1.4827838827838828;ninguna
1.4787545787545788;ninguna
1.4739194139194138;ninguna
1.461025641025641;ninguna
1.4537728937728938;ninguna
1.444102564102564;ninguna
1.431208791208791;ninguna
1.4094505494505494;ninguna
1.4054212454212454;ninguna
1.4094505494505494;ninguna
1.4054212454212454;ninguna
1.3280586080586079;ninguna
1.3949450549450548;ninguna
1.3868864468864468;ninguna
1.44007326007326;ninguna
1.382051282051282;ninguna
1.3723809523809523;ninguna
1.353846153846154;ninguna
1.282124542124542;ninguna
1.2112087912087912;ninguna
1.2063736263736262;ninguna
1.199120879120879;ninguna
1.1934798534798534;ninguna
1.1967032967032967;ninguna
1.1862271062271061;ninguna
1.1942857142857142;ninguna
1.2216849816849817;ninguna
1.236996336996337;ninguna
1.2563369963369964;ninguna
1.2635897435897434;ninguna
1.2893772893772895;ninguna
1.3280586080586079;ninguna
1.4054212454212454;ninguna
1.3852747252747253;ninguna
1.4062271062271061;ninguna
1.423150183150183;ninguna
1.436043956043956;ninguna
1.4424908424908425;ninguna
1.443296703296703;ninguna
1.464249084249084;ninguna
1.4868131868131869;ninguna
1.5528937728937728;ninguna
1.585934065934066;ninguna
1.5448351648351648;ninguna
1.5464468864468863;ninguna
1.5496703296703296;ninguna
1.5472527472527473;ninguna
1.5698168498168497;ninguna
1.6463736263736264;ninguna
1.602051282051282;ninguna
1.6117216117216118;ninguna
1.614139194139194;ninguna
1.6125274725274723;ninguna
1.6157509157509158;ninguna
1.618974358974359;ninguna
1.6286446886446884;ninguna
1.6358974358974359;ninguna
1.6358974358974359;ninguna
1.6383150183150181;ninguna
1.6608791208791207;ninguna
1.6737728937728937;ninguna
1.722930402930403;ninguna
1.8599267399267398;ninguna
1.8180219780219777;ninguna
1.8188278388278387;ninguna
1.83010989010989;ninguna
1.8252747252747252;ninguna
1.8284981684981685;ninguna
1.8276923076923075;ninguna
1.7857875457875456;ninguna
1.8236630036630035;ninguna
1.7664468864468863;ninguna
1.735018315018315;ninguna
1.743076923076923;ninguna
1.7003663003663003;ninguna
1.6632967032967032;ninguna
1.6334798534798534;ninguna
1.569010989010989;ninguna
1.6117216117216118;ninguna
1.5907692307692307;ninguna
1.58996336996337;ninguna
1.5802930402930402;ninguna
1.564175824175824;ninguna
1.5375824175824175;ninguna
1.5077655677655677;ninguna
1.5601465201465199;ninguna
1.481172161172161;ninguna
1.481172161172161;ninguna
1.4706959706959708;ninguna
1.4586080586080585;ninguna
1.4537728937728938;ninguna
1.443296703296703;ninguna
1.4207326007326007;ninguna
1.4078388278388276;ninguna
1.353846153846154;ninguna
1.4054212454212454;ninguna
1.4094505494505494;ninguna
1.4030036630036629;ninguna
1.3280586080586079;ninguna
1.39010989010989;ninguna
1.4819780219780219;ninguna
1.3804395604395603;ninguna
1.365128205128205;ninguna
1.3546520146520145;ninguna
1.302271062271062;ninguna
1.2732600732600732;ninguna
1.2063736263736262;ninguna
1.1483516483516483;ninguna
1.1967032967032967;ninguna
1.1975091575091577;ninguna
1.1483516483516483;ninguna
1.116923076923077;ninguna
1.203956043956044;ninguna
1.2337728937728938;ninguna
1.303076923076923;ninguna
1.2595604395604394;ninguna
1.2764835164835164;ninguna
1.3272527472527471;ninguna
1.361904761904762;ninguna
1.3828571428571428;ninguna
1.4046153846153846;ninguna
1.4223443223443224;ninguna
1.4295970695970694;ninguna
1.4304029304029304;ninguna
1.4497435897435897;ninguna
1.4956776556776554;ninguna
1.4827838827838828;ninguna
1.510989010989011;ninguna
1.5335531135531135;ninguna
1.5399999999999998;ninguna
1.5456410256410256;ninguna
1.5545054945054944;ninguna
1.5399999999999998;ninguna
1.5633699633699634;ninguna
1.5754578754578754;ninguna
1.6375091575091574;ninguna
1.61010989010989;ninguna
1.581904761904762;ninguna
1.6133333333333333;ninguna
1.6173626373626373;ninguna
1.6117216117216118;ninguna
1.6254212454212453;ninguna
1.6318681318681318;ninguna
1.6294505494505493;ninguna
1.6318681318681318;ninguna
1.6149450549450548;ninguna
1.6713553113553112;ninguna
1.6906959706959706;ninguna
1.7882051282051281;ninguna
1.8107692307692307;ninguna
1.822051282051282;ninguna
1.8293040293040292;ninguna
1.8212454212454212;ninguna
1.8236630036630035;ninguna
1.8558974358974358;ninguna
1.8139926739926737;ninguna
1.7793406593406593;ninguna
1.7664468864468863;ninguna
1.7567765567765568;ninguna
1.7446886446886447;ninguna
1.7068131868131868;ninguna
1.6681318681318682;ninguna
1.6415384615384614;ninguna
1.6238095238095238;ninguna
1.6068864468864468;ninguna
1.606080586080586;ninguna
1.58996336996337;ninguna
1.585934065934066;ninguna
1.5698168498168497;ninguna
1.5464468864468863;ninguna
1.5101831501831502;ninguna
1.4940659340659341;ninguna
1.4803663003663001;ninguna
1.4739194139194138;ninguna
1.4424908424908425;ninguna
1.456996336996337;ninguna
1.456996336996337;ninguna
1.443296703296703;ninguna
1.3852747252747253;ninguna
1.411062271062271;ninguna
1.4046153846153846;ninguna
1.4046153846153846;ninguna
1.4054212454212454;ninguna
1.4046153846153846;ninguna
1.398168498168498;ninguna
1.3876923076923076;ninguna
1.3909157509157508;ninguna
1.4054212454212454;ninguna
1.3747985347985345;ninguna
1.353846153846154;ninguna
1.344981684981685;ninguna
1.1499633699633698;ninguna
1.1733333333333333;ninguna
1.1749450549450549;ninguna
1.1878388278388279;ninguna
1.2297435897435898;ninguna
1.191062271062271;ninguna
1.1967032967032967;ninguna
1.2144322344322342;ninguna
1.29018315018315;ninguna
1.2506959706959706;ninguna
1.261978021978022;ninguna
1.2764835164835164;ninguna
1.306300366300366;ninguna
1.3546520146520145;ninguna
1.3796336996336995;ninguna
1.398168498168498;ninguna
1.411062271062271;ninguna
1.432014652014652;ninguna
1.4328205128205127;ninguna
1.435238095238095;ninguna
1.456190476190476;ninguna
1.4843956043956044;ninguna
1.5134065934065932;ninguna
1.5319413919413918;ninguna
1.5359706959706958;ninguna
1.577069597069597;ninguna
1.5464468864468863;ninguna
1.5504761904761903;ninguna
1.564175824175824;ninguna
1.581904761904762;ninguna
1.510989010989011;ninguna
1.6874725274725275;ninguna
1.618974358974359;ninguna
1.6165567765567763;ninguna
1.6125274725274723;ninguna
1.6213919413919413;ninguna
1.6318681318681318;ninguna
1.6286446886446884;ninguna
1.6987545787545786;ninguna
1.6254212454212453;ninguna
1.6487912087912087;ninguna
1.6681318681318682;ninguna
1.6761904761904762;ninguna
1.7793406593406593;ninguna
1.8099633699633697;ninguna
1.8172161172161172;ninguna
1.8059340659340657;ninguna
1.8325274725274725;ninguna
1.8268864468864467;ninguna
1.8349450549450548;ninguna
1.8204395604395605;ninguna
1.7922344322344321;ninguna
1.7696703296703296;ninguna
1.7124542124542124;ninguna
1.751135531135531;ninguna
1.7197069597069596;ninguna
1.6423443223443221;ninguna
1.6391208791208791;ninguna
1.6205860805860803;ninguna
1.6093040293040293;ninguna
1.5988278388278387;ninguna
1.593186813186813;ninguna
1.5883516483516482;ninguna
1.58996336996337;ninguna
1.5593406593406594;ninguna
1.5214652014652015;ninguna
1.4980952380952381;ninguna
1.4473260073260072;ninguna
1.4706959706959708;ninguna
1.4698901098901098;ninguna
1.4658608058608058;ninguna
1.3683516483516482;ninguna
1.4473260073260072;ninguna
1.431208791208791;ninguna
1.4183150183150184;ninguna
1.4046153846153846;ninguna
1.4030036630036629;ninguna
1.3691575091575092;ninguna
1.4078388278388276;ninguna
1.4038095238095236;ninguna
1.3949450549450548;ninguna
1.3909157509157508;ninguna
1.3933333333333333;ninguna
1.3796336996336995;ninguna
1.2756776556776557;ninguna
1.3514285714285712;ninguna
1.236996336996337;ninguna
1.203150183150183;ninguna
1.1902564102564102;ninguna
1.1902564102564102;ninguna
1.199120879120879;ninguna
1.1983150183150182;ninguna
1.199120879120879;ninguna
1.2063736263736262;ninguna
1.2353846153846153;ninguna
1.2539194139194136;ninguna
1.2635897435897434;ninguna
1.236996336996337;ninguna
1.302271062271062;ninguna
1.3417582417582417;ninguna
1.340952380952381;ninguna
1.3925274725274723;ninguna
1.4126739926739926;ninguna
1.4223443223443224;ninguna
1.431208791208791;ninguna
1.439267399267399;ninguna
1.4529670329670328;ninguna
1.4674725274725273;ninguna
1.4843956043956044;ninguna
1.5327472527472525;ninguna
1.5416117216117216;ninguna
1.5464468864468863;ninguna
1.5198534798534797;ninguna
1.5577289377289376;ninguna
1.5601465201465199;ninguna
1.5722344322344322;ninguna
1.5883516483516482;ninguna
1.6028571428571428;ninguna
1.6133333333333333;ninguna
1.6133333333333333;ninguna
1.5875457875457875;ninguna
1.614139194139194;ninguna
1.6246153846153844;ninguna
1.6367032967032966;ninguna
1.6375091575091574;ninguna
1.6383150183150181;ninguna
1.6286446886446884;ninguna
1.6632967032967032;ninguna
1.6769963369963368;ninguna
1.7648351648351648;ninguna
1.8091575091575092;ninguna
1.9026373626373625;ninguna
1.8002930402930402;ninguna
1.8317216117216117;ninguna
1.8857142857142857;ninguna
1.8389743589743588;ninguna
1.8309157509157508;ninguna
1.8027106227106227;ninguna
1.7873992673992674;ninguna
1.759194139194139;ninguna
1.7575824175824175;ninguna
1.8156043956043955;ninguna
1.6890842490842488;ninguna
1.6649084249084247;ninguna
1.6334798534798534;ninguna
1.614139194139194;ninguna
1.6028571428571428;ninguna
1.5956043956043957;ninguna
1.5343589743589743;ninguna
1.5843223443223442;ninguna
1.5617582417582416;ninguna
1.5303296703296703;ninguna
1.4997069597069594;ninguna
1.515018315018315;ninguna
1.4843956043956044;ninguna
1.4787545787545788;ninguna
1.4715018315018313;ninguna
1.456996336996337;ninguna
1.4513553113553113;ninguna
1.4924542124542124;ninguna
1.4223443223443224;ninguna
1.4054212454212454;ninguna
1.4046153846153846;ninguna
1.4062271062271061;ninguna
1.4054212454212454;ninguna
1.4013919413919413;ninguna
1.3917216117216116;ninguna
1.353040293040293;ninguna
1.3836630036630035;ninguna
1.3828571428571428;ninguna
1.3675457875457875;ninguna
1.3546520146520145;ninguna
1.2595604395604394;ninguna
1.216043956043956;ninguna
1.2047619047619047;ninguna
1.1942857142857142;ninguna
1.1757509157509156;ninguna
1.1942857142857142;ninguna
1.1862271062271061;ninguna
1.1821978021978021;ninguna
1.2144322344322342;ninguna
1.236996336996337;ninguna
1.2587545787545786;ninguna
1.2716483516483517;ninguna
1.2974358974358975;ninguna
1.3369230769230769;ninguna
1.3683516483516482;ninguna
1.394139194139194;ninguna
1.4102564102564104;ninguna
1.4795604395604394;ninguna
1.4304029304029304;ninguna
1.4328205128205127;ninguna
1.4328205128205127;ninguna
1.465054945054945;ninguna
1.494871794871795;ninguna
1.527106227106227;ninguna
1.5383882783882783;ninguna
1.5496703296703296;ninguna
1.5561172161172159;ninguna
1.5561172161172159;ninguna
1.5609523809523809;ninguna
1.5754578754578754;ninguna
1.585128205128205;ninguna
1.6906959706959706;ninguna
1.614139194139194;ninguna
1.6769963369963368;ninguna
1.614139194139194;ninguna
1.614139194139194;ninguna
1.6383150183150181;ninguna
1.63025641025641;ninguna
1.635091575091575;ninguna
1.6818315018315018;ninguna
1.6423443223443221;ninguna
1.6624908424908424;ninguna
1.6778021978021977;ninguna
1.7189010989010989;ninguna
1.8002930402930402;ninguna
1.8188278388278387;ninguna
1.8317216117216117;ninguna
1.8293040293040292;ninguna
1.8309157509157508;ninguna
1.8679853479853479;ninguna
1.8784615384615382;ninguna
1.8107692307692307;ninguna
1.7882051282051281;ninguna
1.7753113553113553;ninguna
1.7656410256410255;ninguna
1.7454945054945052;ninguna
1.7027838827838826;ninguna
1.6713553113553112;ninguna
1.6995604395604396;ninguna
1.626227106227106;ninguna
1.6125274725274723;ninguna
1.6004395604395603;ninguna
1.5923809523809522;ninguna
1.6431501831501831;ninguna
1.568205128205128;ninguna
1.5383882783882783;ninguna
1.510989010989011;ninguna
1.4964835164835164;ninguna
1.4819780219780219;ninguna
1.4755311355311354;ninguna
1.4779487179487178;ninguna
1.3723809523809523;ninguna
1.456996336996337;ninguna
1.4465201465201465;ninguna
1.4295970695970694;ninguna
1.4094505494505494;ninguna
1.4497435897435897;ninguna
1.4094505494505494;ninguna
1.4086446886446886;ninguna
1.4030036630036629;ninguna
1.465054945054945;ninguna
1.3884981684981683;ninguna
1.3917216117216116;ninguna
1.3884981684981683;ninguna
1.3715750915750915;ninguna
1.3546520146520145;ninguna
1.3208058608058608;ninguna
1.2579487179487179;ninguna
1.2047619047619047;ninguna
1.199120879120879;ninguna
1.191062271062271;ninguna
1.236996336996337;ninguna
1.191062271062271;ninguna
1.1934798534798534;ninguna
1.2297435897435898;ninguna
1.236996336996337;ninguna
1.2515018315018314;ninguna
1.2087912087912087;ninguna
1.3054945054945055;ninguna
1.323223443223443;ninguna
1.365934065934066;ninguna
1.3304761904761904;ninguna
1.411062271062271;ninguna
1.423956043956044;ninguna
1.3465934065934064;ninguna
1.436043956043956;ninguna
1.4465201465201465;ninguna
1.4586080586080585;ninguna
1.4868131868131869;ninguna
1.5166300366300365;ninguna
1.5343589743589743;ninguna
1.5601465201465199;ninguna
1.5512820512820513;ninguna
1.5504761904761903;ninguna
1.5625641025641026;ninguna
1.573040293040293;ninguna
1.5835164835164834;ninguna
1.6044688644688643;ninguna
1.6133333333333333;ninguna
1.6173626373626373;ninguna
1.6205860805860803;ninguna
1.6246153846153844;ninguna
1.6238095238095238;ninguna
1.63025641025641;ninguna
1.6358974358974359;ninguna
1.6375091575091574;ninguna
1.656043956043956;ninguna
1.656043956043956;ninguna
1.6769963369963368;ninguna
1.6890842490842488;ninguna
1.7882051282051281;ninguna
1.8655677655677656;ninguna
1.83010989010989;ninguna
1.8695970695970696;ninguna
1.8293040293040292;ninguna
1.8317216117216117;ninguna
1.8438095238095238;ninguna
1.8236630036630035;ninguna
1.784981684981685;ninguna
1.7712820512820513;ninguna
1.7656410256410255;ninguna
1.8180219780219777;ninguna
1.7156776556776556;ninguna
1.6778021978021977;ninguna
1.6415384615384614;ninguna
1.6246153846153844;ninguna
1.61010989010989;ninguna
1.6036630036630037;ninguna
1.5996336996336997;ninguna
1.5964102564102562;ninguna
1.5754578754578754;ninguna
1.5480586080586078;ninguna
1.519047619047619;ninguna
1.4972893772893772;ninguna
1.4835897435897434;ninguna
1.4803663003663001;ninguna
1.510989010989011;ninguna
1.469084249084249;ninguna
1.4594139194139193;ninguna
1.4465201465201465;ninguna
1.5077655677655677;ninguna
1.419120879120879;ninguna
1.4062271062271061;ninguna
1.4078388278388276;ninguna
1.4078388278388276;ninguna
1.4070329670329669;ninguna
1.411062271062271;ninguna
1.3852747252747253;ninguna
1.398168498168498;ninguna
1.39010989010989;ninguna
1.3796336996336995;ninguna
1.3586813186813185;ninguna
1.3417582417582417;ninguna
1.224908424908425;ninguna
1.199120879120879;ninguna
1.1886446886446886;ninguna
1.191062271062271;ninguna
1.1983150183150182;ninguna
1.1515750915750915;ninguna
1.191868131868132;ninguna
1.1830036630036629;ninguna
1.236190476190476;ninguna
1.2587545787545786;ninguna
1.2643956043956044;ninguna
1.2837362637362637;ninguna
1.3167765567765568;ninguna
1.353846153846154;ninguna
1.3852747252747253;ninguna
1.4070329670329669;ninguna
1.431208791208791;ninguna
1.432014652014652;ninguna
1.4384615384615385;ninguna
1.4457142857142857;ninguna
1.4529670329670328;ninguna
1.4537728937728938;ninguna
1.5085714285714285;ninguna
1.5351648351648353;ninguna
1.5327472527472525;ninguna
1.5698168498168497;ninguna
1.5561172161172159;ninguna
1.5601465201465199;ninguna
1.5665934065934066;ninguna
1.5794871794871794;ninguna
1.5964102564102562;ninguna
1.6133333333333333;ninguna
1.6334798534798534;ninguna
1.6205860805860803;ninguna
1.622197802197802;ninguna
1.623003663003663;ninguna
1.63025641025641;ninguna
1.6367032967032966;ninguna
1.6375091575091574;ninguna
1.6391208791208791;ninguna
1.6495970695970694;ninguna
1.6745787545787545;ninguna
1.6850549450549448;ninguna
1.7777289377289376;ninguna
1.8156043956043955;ninguna
1.8284981684981685;ninguna
1.8325274725274725;ninguna
1.8293040293040292;ninguna
1.8043223443223442;ninguna
1.8397802197802198;ninguna
1.826080586080586;ninguna
1.8325274725274725;ninguna
1.7793406593406593;ninguna
1.7656410256410255;ninguna
1.7414652014652012;ninguna
1.73018315018315;ninguna
1.6906959706959706;ninguna
1.6487912087912087;ninguna
1.5875457875457875;ninguna
1.623003663003663;ninguna
1.614139194139194;ninguna
1.598021978021978;ninguna
1.5843223443223442;ninguna
1.5738461538461537;ninguna
1.5561172161172159;ninguna
1.5206593406593405;ninguna
1.4980952380952381;ninguna
1.4884249084249084;ninguna
1.4827838827838828;ninguna
1.5085714285714285;ninguna
1.4698901098901098;ninguna
1.4626373626373625;ninguna
1.4529670329670328;ninguna
1.4328205128205127;ninguna
1.4175091575091574;ninguna
1.4094505494505494;ninguna
1.4062271062271061;ninguna
1.4094505494505494;ninguna
1.4094505494505494;ninguna
1.4038095238095236;ninguna
1.3933333333333333;ninguna
1.39010989010989;ninguna
1.39010989010989;ninguna
1.3796336996336995;ninguna
1.361904761904762;ninguna
1.3433699633699632;ninguna
1.236996336996337;ninguna
1.2144322344322342;ninguna
1.199120879120879;ninguna
1.1862271062271061;ninguna
1.1821978021978021;ninguna
1.1830036630036629;ninguna
1.1902564102564102;ninguna
1.19992673992674;ninguna
1.236996336996337;ninguna
1.2555311355311354;ninguna
1.2692307692307692;ninguna
1.2764835164835164;ninguna
1.3054945054945055;ninguna
1.34981684981685;ninguna
1.3756043956043955;ninguna
1.4046153846153846;ninguna
1.4247619047619047;ninguna
1.431208791208791;ninguna
1.4545787545787545;ninguna
1.436043956043956;ninguna
1.4457142857142857;ninguna
1.472307692307692;ninguna
1.502930402930403;ninguna
1.5343589743589743;ninguna
1.5488644688644688;ninguna
1.5545054945054944;ninguna
1.5536996336996336;ninguna
1.5585347985347986;ninguna
1.5649816849816849;ninguna
1.6681318681318682;ninguna
1.5988278388278387;ninguna
1.6125274725274723;ninguna
1.6213919413919413;ninguna
1.623003663003663;ninguna
1.6197802197802198;ninguna
1.6173626373626373;ninguna
1.6318681318681318;ninguna
1.6342857142857141;ninguna
1.63025641025641;ninguna
1.6391208791208791;ninguna
1.656043956043956;ninguna
1.6753846153846153;ninguna
1.6834432234432235;ninguna
1.7882051282051281;ninguna
1.822051282051282;ninguna
1.8212454212454212;ninguna
1.8365567765567765;ninguna
1.8147985347985347;ninguna
1.838168498168498;ninguna
1.83010989010989;ninguna
1.8333333333333333;ninguna
1.8043223443223442;ninguna
1.7003663003663003;ninguna
1.7745054945054943;ninguna
1.764029304029304;ninguna
1.73018315018315;ninguna
1.6858608058608058;ninguna
1.6544322344322344;ninguna
1.6318681318681318;ninguna
1.6818315018315018;ninguna
1.5440293040293038;ninguna
1.598021978021978;ninguna
1.5867399267399267;ninguna
1.5754578754578754;ninguna
1.5601465201465199;ninguna
1.5303296703296703;ninguna
1.4408791208791207;ninguna
1.4827838827838828;ninguna
1.4827838827838828;ninguna
1.4803663003663001;ninguna
1.4658608058608058;ninguna
1.4578021978021978;ninguna
1.4545787545787545;ninguna
1.4368498168498167;ninguna
1.4223443223443224;ninguna
1.4086446886446886;ninguna
1.4102564102564104;ninguna
1.4094505494505494;ninguna
1.3401465201465201;ninguna
1.4054212454212454;ninguna
1.3973626373626373;ninguna
1.3433699633699632;ninguna
1.3554578754578752;ninguna
1.3796336996336995;ninguna
1.3635164835164835;ninguna
1.349010989010989;ninguna
1.2692307692307692;ninguna
1.2184615384615383;ninguna
1.199120879120879;ninguna
1.1934798534798534;ninguna
1.1926739926739927;ninguna
1.191868131868132;ninguna
1.191868131868132;ninguna
1.224908424908425;ninguna
1.2144322344322342;ninguna
1.236996336996337;ninguna
1.2643956043956044;ninguna
1.306300366300366;ninguna
1.294212454212454;ninguna
1.3304761904761904;ninguna
1.365934065934066;ninguna
1.3925274725274723;ninguna
1.4102564102564104;ninguna
1.427179487179487;ninguna
1.4336263736263737;ninguna
1.4336263736263737;ninguna
1.3925274725274723;ninguna
1.4706959706959708;ninguna
1.4916483516483514;ninguna
1.5174358974358972;ninguna
1.5383882783882783;ninguna
1.5480586080586078;ninguna
1.5480586080586078;ninguna
1.5512820512820513;ninguna
1.5633699633699634;ninguna
1.5738461538461537;ninguna
1.585934065934066;ninguna
1.6004395604395603;ninguna
1.6657142857142855;ninguna
1.6874725274725275;ninguna
1.6205860805860803;ninguna
1.622197802197802;ninguna
1.6238095238095238;ninguna
1.6294505494505493;ninguna
1.6358974358974359;ninguna
1.6375091575091574;ninguna
1.6447619047619046;ninguna
1.6608791208791207;ninguna
1.6753846153846153;ninguna
1.7712820512820513;ninguna
1.793040293040293;ninguna
1.8099633699633697;ninguna
1.8349450549450548;ninguna
1.838168498168498;ninguna
1.8413919413919413;ninguna
1.7664468864468863;ninguna
1.8994139194139192;ninguna
1.846227106227106;ninguna
1.7833699633699633;ninguna
1.772087912087912;ninguna
1.7648351648351648;ninguna
1.743882783882784;ninguna
1.6915018315018315;ninguna
1.6624908424908424;ninguna
1.635091575091575;ninguna
1.6286446886446884;ninguna
1.6076923076923078;ninguna
1.593186813186813;ninguna
1.5883516483516482;ninguna
1.5867399267399267;ninguna
1.5617582417582416;ninguna
1.5383882783882783;ninguna
1.472307692307692;ninguna
1.4956776556776554;ninguna
1.4295970695970694;ninguna
1.4779487179487178;ninguna
1.4747252747252748;ninguna
1.465054945054945;ninguna
1.456190476190476;ninguna
1.4424908424908425;ninguna
1.4287912087912087;ninguna
1.411062271062271;ninguna
1.4030036630036629;ninguna
1.4054212454212454;ninguna
1.4062271062271061;ninguna
1.3627106227106225;ninguna
1.3957509157509156;ninguna
1.3884981684981683;ninguna
1.39010989010989;ninguna
1.3852747252747253;ninguna
1.36996336996337;ninguna
1.353846153846154;ninguna
1.2998534798534798;ninguna
1.2152380952380952;ninguna
1.1942857142857142;ninguna
1.1862271062271061;ninguna
1.195091575091575;ninguna
1.1572161172161173;ninguna
1.191868131868132;ninguna
1.195091575091575;ninguna
1.2112087912087912;ninguna
